Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference
Podospora anserina,--,1522,1348,87,Yes,1,Group I Introns,1,()(((()())())()[)()](),()((((((((())(()))))())))(())[[)(())]](()),([)],No,CRW2,--,CRW2_GII_E_157,--
Podospora anserina,--,1381,1165,109,Yes,1,Group I Introns,1,()()()()()(()()[)()](()()()),()()()()()((())()[[)()]](()()()),([)],No,CRW2,--,CRW2_GII_E_168,--
Porphyra leucosticta,AB003945,605,363,122,Yes,1,Group I Introns,1,()((()((()())()))()[)()](()()()),()((((()(((((()()))()))))))(((())))[[)()]]((())(())()),([)],No,CRW2,--,CRW2_GII_E_117,--
Porphyra spiralis,L03183,796,527,135,Yes,1,Group I Introns,1,()(()())()(((()())())()[)()](()()()),(())(()())()((((((((()))())))()))(())[[)()]](()(())(((())))),([)],No,CRW2,--,CRW2_GII_E_126,--
Porphyra spiralis,--,960,691,135,Yes,1,Group I Introns,1,()(()())()(((()())())()[)()](()()()),(())(()())()((((((((()))())))()))(())[[)()]](()(())(((())))),([)],No,CRW2,--,CRW2_GII_E_127,--
Porphyra spiralis,Z47998,1107,838,135,Yes,1,Group I Introns,1,()(()())()(((()())())()[)()](()()()),(())(()())()((((((((()))())))()))(())[[)()]](()(())(((())))),([)],No,CRW2,--,CRW2_GII_E_128,--
Porphyra yezoensis,L26175,561,349,107,Yes,1,Group I Introns,1,()(((()())())()[)()](()()()),()(((((((((()()))()))))))(((())))[[)()]](()(())()),([)],No,CRW2,--,CRW2_GII_E_129,--
Prochlorothrix hollandica,--,373,187,94,Yes,1,Group I Introns,1,()()(()()[)()](()()),()()(((()))(((())))[[)((()))]](()()),([)],No,CRW2,--,CRW2_GII_E_40,--
Protoderma sarcinoidea,D85142,493,269,112,Yes,1,Group I Introns,1,()()()((()())()[)()](()()()),()(())(())(((((((())(()))))))((()))[[)()]](()(())()),([)],No,CRW2,--,CRW2_GII_E_124,--
Protoderma sarcinoidea,--,476,251,113,Yes,1,Group I Introns,1,()()()((()())()[)()](()()()),()(())(())(((((((()()))))))((()))[[)()]](()()()),([)],No,CRW2,--,CRW2_GII_E_125,--
Protomyces inouyei,L13614,409,161,125,Yes,1,Group I Introns,1,()(()())()((()())()[)()](),((()))(()())()(((((((())())))))((()))[[)()]](()),([)],No,CRW2,--,CRW2_GII_E_115,--
Protomyces inouyei,L13615,390,178,107,Yes,1,Group I Introns,1,()(()())()((()())()[)()](()()),()(()())()((((((()(()))))))(())[[)(())]](()()),([)],No,CRW2,--,CRW2_GII_E_116,--
Protomyces macrosporus,D11377,433,203,116,Yes,1,Group I Introns,1,()(()())()((()())()[)()](),((((()))))(()())()((((((((()))())))))((()))[[)()]](()),([)],No,CRW2,--,CRW2_GII_E_118,--
Protomyces macrosporus,D11377,380,170,106,Yes,1,Group I Introns,1,()(()())()((()())()[)()](()()),()(()())()(((((((())(()))))))(())[[)()]](()()),([)],No,CRW2,--,CRW2_GII_E_119,--
Protomyces pachydermus,AF342746,1155,913,122,Yes,1,Group I Introns,1,()(()())()((()())()[)()](),(((())))((())())()((((((((())()))))))((()))[[)()]]((())),([)],No,CRW2,--,CRW2_GII_E_120,--
Protomyces pachydermus,D85143,392,178,108,Yes,1,Group I Introns,1,()(()())()((()())()[)()](()()),()(()())()((((((()(()))))))(())[[)(())]](()()),([)],No,CRW2,--,CRW2_GII_E_121,--
Saccharomyces cerevisiae, --,803,603,100,Yes,1,Group I Introns,1,()()(()()[())()](()()),()(())((((())))((()))[[())()]](()()),([)],No,CRW2,--,CRW2_GII_E_9,--
Saccharomyces cerevisiae,X00149,1210,1008,102,Yes,1,Group I Introns,1,()()()(()()[())()](()()),()()()((())((()))[[(()))()]](()()),([)],No,CRW2,--,CRW2_GII_E_10,--
Saccharomyces cerevisiae,U36784,1075,911,82,Yes,1,Group I Introns,1,()()(()()[)()](),()()(((()))((()))[[)()]](),([)],No,CRW2,--,CRW2_GII_E_27,--
Schizosaccharomyces pombe,L47586,343,207,69,Yes,1,Group I Introns,1,()()(()()[)()](),()()((((())))(())[[)()]](),([)],No,CRW2,--,CRW2_GII_E_31,--
Sclerotinia sclerotiorum,L26177,371,191,91,Yes,1,Group I Introns,1,()()()((()())()[)()](),()(())()(((((((((()))()))))))((()))[[)()]](()),([)],No,CRW2,--,CRW2_GII_E_131,--
Sclerotinia sclerotiorum,L47586,1399,1216,92,Yes,1,Group I Introns,1,()(((()()())())()[)()](),()((((((((())(())())))())))(())[[)()]](()),([)],No,CRW2,--,CRW2_GII_E_164,--
Scytonema hofmanni,--,251,101,76,Yes,1,Group I Introns,1,()()(()()[)()](()()),(())()((())(())[[)(())]](()()),([)],No,CRW2,--,CRW2_GII_E_42,--
Scytonema,U29955,308,144,82,Yes,1,Group I Introns,1,()()(()()[)()](),()()((((()))(((((())))))[[))(())]](()),([)],No,CRW2,--,CRW2_GII_E_43,--
Simkania negevensis,U68460,736,550,94,Yes,1,Group I Introns,1,()(()()[)()](),()(((((()))))((((()))))[[)()]](()),([)],No,CRW2,--,CRW2_GII_E_13,--
Sirogonium sticticum,D79976,405,209,98,Yes,1,Group I Introns,1,()(()())()(((()())())()[)()](),(())(()())()(((((((())())))()))((()))[[)()]](()),([)],No,CRW2,--,CRW2_GII_E_132,--
Sorghum bicolor,D17510,510,344,84,Yes,1,Group I Introns,1,()()(()()[)(()())](()()),()(())(((()))(((())))[[)(((())()))]]((()(()))),([)],No,CRW2,--,CRW2_GII_E_54,--
Spartina alterniflora,--,554,412,72,Yes,1,Group I Introns,1,()()(()()[)()](()()),()(())(((()))(((())))[[)(())]](()(())),([)],No,CRW2,--,CRW2_GII_E_53,--
Spartina anglica,M16898 Z00044,554,414,71,Yes,1,Group I Introns,1,()()(()()[)()](()()),()(())(((()))(((())))[[)(())]]((()(()))),([)],No,CRW2,--,CRW2_GII_E_52,--
Spartina maritima,Z69912,554,416,70,Yes,1,Group I Introns,1,()()(()()[)()](()()),()(())(((()))(((())))[[)(())]]((()())),([)],No,CRW2,--,CRW2_GII_E_55,--
Spartina x,Z69914,554,414,70,Yes,1,Group I Introns,1,()()(()()[)()](()()),()(())(((()))(((())))[[)(())]]((()(()))),([)],No,CRW2,--,CRW2_GII_E_56,--
Sphaerozosma granulatum,L26176,437,187,126,Yes,1,Group I Introns,1,()()()(((()())())()[)()](),((()))(())()(((((((((()))()))))()))(())[[)(())]](()),([)],No,CRW2,--,CRW2_GII_E_130,--
Staurastrum,X79496,423,179,122,Yes,1,Group I Introns,1,()()()((()())()[)()](()()),((()))(())()((((((((()))())))))(())[[)(())]](()()),([)],No,CRW2,--,CRW2_GII_E_133,--
Staurastrum,AJ226089,415,171,122,Yes,1,Group I Introns,1,()()()((()())()[)()](()()),((()))(())()((((((((()))())))))(())[[)()]](()()),([)],No,CRW2,--,CRW2_GII_E_134,--
Stegobium paniceum,L37734,240,108,66,Yes,1,Group I Introns,1,()()(()()[)()](),()()((())()[[)(())]]((())),([)],No,CRW2,--,CRW2_GII_E_201,--
Stegobium paniceum,L37734,210,96,57,Yes,1,Group I Introns,1,()()(()()[)()](),()()((())()[[)()]]((())),([)],No,CRW2,--,CRW2_GII_E_202,--
Stegobium paniceum,L37734,260,106,77,Yes,1,Group I Introns,1,()()(()()[)()](),()(())(((()))()[[)(())]](()),([)],No,CRW2,--,CRW2_GII_E_203,--
Stegobium paniceum,D49657,259,121,69,Yes,1,Group I Introns,1,()()(()()[)()](),()((()))(((()))()[[)(())]]((())),([)],No,CRW2,--,CRW2_GII_E_204,--
Stegobium paniceum,D49657,234,100,67,Yes,1,Group I Introns,1,()()(()()[)()](),()(())((())(())[[)()]]((())),([)],No,CRW2,--,CRW2_GII_E_205,--
Suillus grisellus,--,539,391,74,Yes,1,Group I Introns,1,(((()())())()[)()](),(((((((((())())))())))((()))[[))()]](),([)],No,CRW2,--,CRW2_GII_E_158,--
Suillus luteus,L47586,611,397,108,Yes,1,Group I Introns,1,()()(()()[())()](()()),()()((((((())))))(())[[(()))(())]](()()),([)],No,CRW2,--,CRW2_GII_E_11,--
Suillus luteus,L47586,373,165,105,Yes,1,Group I Introns,1,()()(()()[())()](()()),()()((((((())))))(())[[(()))(())]](()(())),([)],No,CRW2,--,CRW2_GII_E_12,--
Suillus luteus,X03280,623,445,90,Yes,1,Group I Introns,1,()(()()[)()](),(((())))(((((()))))()[[)()]](((()))),([)],No,CRW2,--,CRW2_GII_E_28,--
Suillus luteus,X13164,555,259,149,Yes,1,Group I Introns,1,()((()())()[)()](()()),()(((((((((((((()))))))))))((()))))(((())))[[)((()))]](()()),([)],No,CRW2,--,CRW2_GII_E_29,--
Suillus luteus,--,617,235,192,Yes,1,Group I Introns,1,(()())()((()())()[)()](),(((((((((((())))))))((()))))))()((((((((()())))))))((()))[[[)(())]]](()),([)],No,CRW2,--,CRW2_GII_E_30,--
Suillus luteus,--,679,497,92,Yes,1,Group I Introns,1,()(((()())())()[)()](),((()))((((((((())())))())))(())[[)()]](()),([)],No,CRW2,--,CRW2_GII_E_161,--
Suillus luteus,--,646,464,92,Yes,1,Group I Introns,1,()(((()())())()[)()](),(((())))((((((((())())))())))((()))[[)()]](()),([)],No,CRW2,--,CRW2_GII_E_162,--
Suillus luteus,--,545,393,76,Yes,1,Group I Introns,1,(((()())())()[)()](),((((((((())())))())))((()))[[)()]](),([)],No,CRW2,--,CRW2_GII_E_159,--
Suillus luteus,--,545,393,76,Yes,1,Group I Introns,1,(((()())())()[)()](),((((((((())())))())))((()))[[)()]](),([)],No,CRW2,--,CRW2_GII_E_160,--
Suillus pungens,--,1399,1219,90,Yes,1,Group I Introns,1,()(((()())())()[)()](),(((())))((((((((())())))())))((()))[[)()]](()),([)],No,CRW2,--,CRW2_GII_E_163,--
Suillus viscidus,L47586,545,393,76,Yes,1,Group I Introns,1,(((()())())()[)()](),((((((((())())))())))((()))[[)()]](),([)],No,CRW2,--,CRW2_GII_E_165,--
Suillus viscidus,--,545,393,76,Yes,1,Group I Introns,1,(((()())())()[)()](),((((((((())())))())))((()))[)()](),([)],No,CRW2,--,CRW2_GII_E_166,--
Synechococcus elongatus,M61163,257,107,75,Yes,1,Group I Introns,1,()()(()()[)()](()()),()()(((()))(())[[)(())]](()()),([)],No,CRW2,--,CRW2_GII_E_44,--
Synechococcus elongatus,U10481,265,109,78,Yes,1,Group I Introns,1,()()(()()[)()](()()),()()(((()))(())[[)(())]]((())()),([)],No,CRW2,--,CRW2_GII_E_45,--
Synechocystis,--,671,545,63,Yes,1,Group I Introns,1,()()(()()[)()](()()),()()((())(())[[)(())]](()()),([)],No,CRW2,--,CRW2_GII_E_46,--
Tetrahymena cosmopolitanis,--,451,187,133,Yes,1,Group I Introns,1,()()()((()())()[)()](()()()),()()(())((((((((()())))))))((()))[[)()]](()(())()),([)],No,CRW2,--,CRW2_GII_E_135,--
Tetrahymena hyperangularis,X74752,451,187,133,Yes,1,Group I Introns,1,()()()((()())()[)()](()()()),()()(())((((((((()())))))))((()))[[)()]](()(())()),([)],No,CRW2,--,CRW2_GII_E_136,--
Tetrahymena malaccensis,X77452,447,189,130,Yes,1,Group I Introns,1,()()()((()())()[)()](()()()),()()(())((((((((()())))))))((()))[[)()]](()(())()),([)],No,CRW2,--,CRW2_GII_E_137,--
Tetrahymena pigmentosa,X03107,451,187,133,Yes,1,Group I Introns,1,()()()((()())()[)()](()()()),()()(())((((((((()())))))))((()))[[)()]](()(())()),([)],No,CRW2,--,CRW2_GII_E_138,--
Tetrahymena thermophila,X03106,506,232,137,Yes,1,Group I Introns,1,()()()((()())()[)()](()()()),()()(())((((((((()())))))))((()))[[)()]](()(())()),([)],No,CRW2,--,CRW2_GII_E_139,--
Trebouxia usneae,X03105,499,217,141,Yes,1,Group I Introns,1,()()()((()())()[)()](()()(()())),(())(())()((((((((((())))()))))))((()))[[)((()))]](()(())((())())),([)],No,CRW2,--,CRW2_GII_E_140,--
Trimorphomyces papilionaceus,L47586,1780,1632,75,Yes,1,Group I Introns,1,()()(()()[)()](),()()(((()))(())[)((()))](),([)],No,CRW2,--,CRW2_GII_E_32,--
Urospora penicilliformis,V01416 J01235,464,176,144,Yes,1,Group I Introns,1,()()()((()())()[)()](()()(()())),()(())(())(((((((())())))))((()))[[)()]](()(())(((()))())),([)],No,CRW2,--,CRW2_GII_E_142,--
Ustilago maydis,J01210,429,177,127,Yes,1,Group I Introns,1,()(()())()((()())()[)()](()()),(())(()())()((((((((()))(()))))))(())[[)((()))]]((())()),([)],No,CRW2,--,CRW2_GII_E_141,--
Vicia faba,M13662,467,327,70,Yes,1,Group I Introns,1,()()(()()[)()](()()),()()((())((()))[[)()]](()()),([)],No,CRW2,--,CRW2_GII_E_57,--
Willipsis mrakii,L47586,409,265,72,Yes,1,Group I Introns,1,()(()()[)()](()()),()((())((()))[[)()]](()()),([)],No,CRW2,--,CRW2_GII_E_33,--
Zea mays,Z69911,475,325,75,Yes,1,Group I Introns,1,()()(()()[)()](()()),()()((())(((())))[[)()]](()()),([)],No,CRW2,--,CRW2_GII_E_58,--
Zygnemopsis circumcarinata,--,602,308,148,Yes,1,Group I Introns,1,()(()())()(((()())())()[)()](()()),()(()())()(((((((())(()))))((((()))))))(((())))[[)()]](()(())),([)],No,CRW2,--,CRW2_GII_E_143,--
