Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID2,Reference
Haplocarpha lanata,DQ444776,27,19,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19701,--
Haplocarpha lyrata,DQ444843,70,28,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16273,--
Haplocarpha lyrata,DQ444777,27,19,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19192,--
Haplocarpha nervosa,DQ889659,21,19,1,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_11374,--
Haplocarpha nervosa,DQ444844,70,28,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_17446,--
Haplocarpha nervosa,DQ444778,27,19,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19961,--
Haplocarpha rueppellii,DQ889656,21,19,1,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_15659,--
Haplocarpha rueppellii,DQ444845,70,28,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16657,--
Haplocarpha rueppellii,DQ444779,27,19,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20292,--
Haplocarpha scaposa,DQ889658,21,19,1,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_9024,--
Haplocarpha scaposa,DQ889660,21,19,1,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_11706,--
Haplocarpha scaposa,AY504790,21,19,1,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_12568,--
Haplocarpha scaposa,DQ444846,70,28,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_17421,--
Haplocarpha scaposa,DQ444780,27,19,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20604,--
Haplocarpha schimperi,DQ444847,70,28,21,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16903,--
Haplocarpha schimperi,DQ444781,27,19,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20005,--
Haplocladium angustifolium,AY527129,65,45,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_12672,--
Haplocladium virginianum,AF161133,61,41,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10449,--
Haplodontium megalocarpum,AY150361,48,28,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14119,--
Haplohymenium triste,AF161115,61,41,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_9647,--
Haplomitrium hookeri,AY312942,46,26,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_8742,--
Harbouria trachypleura,AF444015,39,31,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_13933,--
Harperia lateriflora,AF148737,48,28,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_13332,--
Hatiora gaertneri,DQ001737,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_507,--
Hatiora gaertneri,DQ001737,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23560,--
Hattoriella diversiloba,AY327772,16,16,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_15624,--
Haumania sp,AY140374,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_16148,--
Havardia albicans,AF522956,17,17,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_16233,--
Havardia albicans,AF524975,29,21,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19653,--
Havardia pallens,AF522955,47,27,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_13692,--
Havardia pallens,AF524974,29,21,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19154,--
Hedwigia ciliata,AF233587,58,38,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_15829,--
Hedwigia ciliata,AY312905,61,41,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_20281,--
Hedychium spicatum,AB047754,47,27,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_26678,--
Heimia salicifolia,AY905463,36,24,6,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_9695,--
Helenium bigelovii,AY216315,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_1753,--
Helenium bigelovii,AY216182,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_12631,--
Helianthus annuus,AY216316,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_701,--
Helianthus annuus,DQ383815,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_3118,--
Helianthus annuus,DQ001740,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4071,--
Helianthus annuus,DQ383815,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_4490,--
Helianthus annuus,DQ383815,71,27,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4771,--
Helianthus annuus,DQ383815,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_5361,--
Helianthus annuus,AJ430967,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_8887,--
Helianthus annuus,AY216183,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_14811,--
Helianthus annuus,DQ383815,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_15764,--
Helianthus annuus,DQ383815,71,27,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_17614,--
Helianthus annuus,DQ383815,47,25,11,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_18195,--
Helianthus annuus,DQ383815,23,17,3,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_18761,--
Helianthus annuus,DQ383815,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_19949,--
Helianthus annuus,X60428,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_20338,--
Helianthus annuus,DQ001740,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_20955,--
Helianthus annuus,DQ383815,74,30,22,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_tRNA_N_21122,--
Helianthus annuus,DQ383815,42,24,9,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_21285,--
Helianthus annuus,DQ383815,74,30,22,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_tRNA_N_21651,--
Helianthus annuus,DQ383815,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_22603,--
Helianthus annuus,DQ383815,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_23170,--
Helianthus annuus,DQ383815,42,24,9,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_24699,--
Helianthus annuus,DQ383815,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_25730,--
Helianthus annuus,DQ383815,35,25,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_26275,--
Helianthus annuus,AJ429727,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_27601,--
Helianthus annuus,DQ383815,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28092,--
Helianthus annuus,DQ383815,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28620,--
Helianthus annuus,DQ383815,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29362,--
Helianthus annuus,DQ383815,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29829,--
Helianthus annuus,X73426,71,27,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29936,--
Helianthus annuus,DQ383815,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_30712,--
Helianthus annuus,DQ383815,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32127,--
Helianthus annuus,DQ383815,73,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_33463,--
Helianthus debilis,DQ321828,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22207,--
Helichrysum bracteatum',AF515771,78,34,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_20906,--
Helicobacter acinonychis,AM260522,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3959,--
Helicobacter acinonychis,AM260522,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_5633,--
Helicobacter acinonychis,AM260522,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6927,--
Helicobacter acinonychis,AM260522,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_14338,--
Helicobacter acinonychis,AM260522,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16515,--
Helicobacter acinonychis,AM260522,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16887,--
Helicobacter acinonychis,AM260522,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_20624,--
Helicobacter acinonychis,AM260522,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23383,--
Helicobacter acinonychis,AM260522,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25936,--
Helicobacter acinonychis,AM260522,78,34,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28015,--
Helicobacter acinonychis,AM260522,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28426,--
Helicobacter acinonychis,AM260522,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28449,--
Helicobacter acinonychis,AM260522,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29116,--
Helicobacter acinonychis,AM260522,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32711,--
Helicobacter acinonychis,AM260522,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32920,--
Helicobacter hepaticus,AE017125,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_20017,--
Helicobacter hepaticus,AE017125,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25399,--
Helicobacter hepaticus,AE017125,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28240,--
Helicobacter hepaticus,AE017125,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29566,--
Helicobacter hepaticus,AE017125,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31026,--
Helicobacter hepaticus,AE017125,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32607,--
Helicobacter hepaticus,AE017125,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_33221,--
Helicobacter pylori,AF432413,30,20,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_17143,--
Helicobacter pylori,AF035576,42,32,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_17976,--
Helicobacter pylori,AF035574,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_18191,--
Helicobacter pylori,AF035575,42,32,5,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_18740,--
Helicobacter pylori,AE000511,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_839,--
Helicobacter pylori,AE000511,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6347,--
Helicobacter pylori,AE000511,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_7946,--
Helicobacter pylori,AE000511,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_10593,--
Helicobacter pylori,AE000511,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_16333,--
Helicobacter pylori,AE000511,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_18680,--
Helicobacter pylori,AE000511,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_18992,--
Helicobacter pylori,AE000511,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22535,--
Helicobacter pylori,AE000511,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_26844,--
Helicobacter pylori,AE000511,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_27499,--
Helicobacter pylori,AE000511,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_27551,--
Helicobacter pylori,AE000511,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28119,--
Helicobacter pylori,AE000511,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29719,--
Helicobacter pylori,AE000511,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_30531,--
Helicobacter pylori,AE000511,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31571,--
Helicobacter pylori,AE000511,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32121,--
Helicobacter pylori,AE000511,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_33441,--
Helicobacter pylori,CP000241,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1929,--
Helicobacter pylori,CP000241,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_5901,--
Helicobacter pylori,CP000241,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_7592,--
Helicobacter pylori,CP000241,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_15061,--
Helicobacter pylori,CP000241,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_17471,--
Helicobacter pylori,CP000241,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_18159,--
Helicobacter pylori,CP000241,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_19870,--
Helicobacter pylori,CP000241,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21387,--
Helicobacter pylori,CP000241,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_25334,--
Helicobacter pylori,CP000241,78,34,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_27394,--
Helicobacter pylori,CP000241,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28578,--
Helicobacter pylori,CP000241,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28716,--
Helicobacter pylori,CP000241,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29322,--
Helicobacter pylori,CP000241,78,34,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31200,--
Helicobacter pylori,CP000241,78,34,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31300,--
Helicobacter pylori,CP000241,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32330,--
Helicobacter pylori,CP000241,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_33083,--
Helicodontium capillare,AF397855,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_9708,--
Helicodontium capillare,AF161136,60,40,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14461,--
Heliconia irrasa,AY140425,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_12120,--
Heliconia rostrata,AF431633,16,16,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_12483,--
Heliconia solomonensis,AF431634,16,16,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_9535,--
Helicosporidium sp,DQ398104,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_5869,--
Helicosporidium sp,DQ398104,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_7875,--
Helicosporidium sp,DQ398104,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_15427,--
Helicosporidium sp,DQ398104,71,27,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_18846,--
Helicosporidium sp,DQ398104,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_19393,--
Helicosporidium sp,DQ398104,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_20965,--
Helicosporidium sp,DQ398104,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_26633,--
Helicosporidium sp,DQ398104,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_27623,--
Helicosporidium sp,DQ398104,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28546,--
Helicosporidium sp,AY498714,50,28,11,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_30308,--
Helicosporidium sp,DQ398104,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_30820,--
Helicosporidium sp,DQ398104,72,28,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32353,--
Helicosporidium sp,DQ398104,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32932,--
Helinus integrifolius,AJ390347,31,23,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_13711,--
Helminthostachys zeylanica,AY870426,23,17,3,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_16892,--
Helodium blandowii,AY009852,61,41,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_16244,--
Helwingia japonica,AJ430963,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14434,--
Helwingia japonica,AJ429723,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28864,--
Hemerocallis coreana,AB113159,12,12,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_13806,--
Hemerocallis minor,AB113157,12,12,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_9807,--
Hemerocallis minor,AB113158,12,12,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_13308,--
Hemerocallis vespertina,AB113146,12,12,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_9244,--
Hemerocallis vespertina,AB113147,12,12,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_9796,--
Hemerocallis vespertina,AB113155,12,12,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_10628,--
Hemerocallis vespertina,AB113154,12,12,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_12040,--
Hemerocallis vespertina,AB113151,12,12,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_12705,--
Hemerocallis vespertina,AB113148,12,12,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_13299,--
Hemerocallis vespertina,AB113149,12,12,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_13810,--
Hemerocallis vespertina,AB113150,12,12,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_14137,--
Hemerocallis vespertina,AB113152,12,12,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_15295,--
Hemerocallis vespertina,AB113153,12,12,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_15685,--
Hemerocallis yezoensis,AB113156,12,12,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_9239,--
Hemiragis aurea,AY306756,53,33,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10496,--
Henckelia albomarginata,AJ492297,40,32,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_14847,--
Henicodium geniculatum,AF161104,60,40,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_9132,--
Henoonia myrtifolia,AY206728,43,31,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_15647,--
Heptacodium miconioides,AY723293,54,32,11,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_30743,--
Heptacodium miconioides,AY723293,74,30,23,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32996,--
Heracleum yellows,DQ164213,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_20835,--
Herbertus aduncus,AM114061,28,20,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_13362,--
Herbertus delavayi,AM114062,55,35,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14615,--
Herbertus dicranus,AY463559,51,31,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_12004,--
Herbertus dicranus,AM114063,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_16151,--
Herbertus juniperoideus,AM114066,55,35,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_8711,--
Herbertus juniperoideus,AM114065,54,34,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11155,--
Herbertus juniperoideus,AM114064,49,29,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11738,--
Herbertus juniperoideus,AM114071,49,29,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_13373,--
Herbertus juniperoideus,AM114070,55,35,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_13753,--
Herbertus juniperoideus,AM114069,43,25,9,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14073,--
Herbertus juniperoideus,AM114072,49,29,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14621,--
Herbertus juniperoideus,AM114073,56,36,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_16141,--
Herbertus juniperoideus,AM114067,51,31,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10077,--
Herbertus juniperoideus,AM114074,49,29,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11725,--
Herbertus juniperoideus,AM114076,48,28,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_8722,--
Herbertus juniperoideus,AM114077,62,42,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10074,--
Herbertus juniperoideus,AM114075,11,11,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_11163,--
Herbertus juniperoideus,AM114078,50,30,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_12766,--
Herbertus juniperoideus,AM114079,13,13,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_14084,--
Herbertus sendtneri,AM114081,55,35,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11354,--
Herbertus sendtneri,AM114080,54,34,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11760,--
Herbertus stramineus,AM114082,53,33,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_9040,--
Heritiera angustata,AY328155,60,40,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_12446,--
Heritiera littoralis,AY328154,60,40,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10928,--
Heritiera parvifolia,AY328153,60,40,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14846,--
Herzogiella adscendens,AF472451,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11986,--
Herzogiella cylindricarpa,AF472452,50,30,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10315,--
Herzogiella seligeri,AF472453,48,28,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_8934,--
Herzogiella seligeri,AY683585,19,19,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_15684,--
Herzogiella striatella,AF472454,49,29,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_13131,--
Hesperomannia arborescens,AY504778,21,19,1,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_11688,--
Hesperomecon linearis,AF305366,61,39,11,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_tRNA_N_13874,--
Heterocladium dimorphum,AY683586,68,46,11,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_tRNA_N_14125,--
Heterocladium heteropterum,AY527130,65,45,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_13037,--
