Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID2,Reference
Cassinopsis ilicifolia,AJ430900,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_15997,--
Cassinopsis ilicifolia,AJ429667,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_28411,--
Cassiope lycopodioides,AB219606,14,14,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_9065,--
Cassiope lycopodioides,AB219607,15,15,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_10430,--
Cassiope lycopodioides,AB219605,14,14,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_11322,--
Cassiope lycopodioides,AB219604,14,14,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_11850,--
Cassiope lycopodioides,AB219608,14,14,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_12637,--
Cassiope lycopodioides,AB219609,14,14,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_13974,--
Cassiope lycopodioides,AB219603,14,14,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_16003,--
Cassipourea ceylanica,AF127736,35,27,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_16190,--
Cassipourea elliptica,AF127734,35,27,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_15327,--
Cassipourea guianensis,AF127735,35,27,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_14030,--
Castanea crenata,AY586317,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_13896,--
Castanea crenata,AY586316,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_15504,--
Castanea crenata,AY525363,38,28,5,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_17646,--
Castanea crenata,AY525364,38,28,5,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_18789,--
Castanea dentata,AY586303,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_9155,--
Castanea dentata,AY586302,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10731,--
Castanea dentata,AY525345,38,28,5,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_17810,--
Castanea dentata,AY525346,38,28,5,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_18571,--
Castanea henryi,AY586315,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_13770,--
Castanea henryi,AY586314,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_16134,--
Castanea henryi,AY525361,38,28,5,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_17861,--
Castanea henryi,AY525362,38,28,5,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_18445,--
Castanea mollissima,AY586311,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_13162,--
Castanea mollissima,AY586310,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14388,--
Castanea mollissima,AY525355,38,28,5,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_16412,--
Castanea mollissima,AY525353,38,28,5,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_16707,--
Castanea mollissima,AY525356,38,28,5,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_16982,--
Castanea mollissima,AY525354,38,28,5,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_17194,--
Castanea ozarkensis,AY586307,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_9899,--
Castanea ozarkensis,AY854388,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10548,--
Castanea ozarkensis,AY586306,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_12340,--
Castanea ozarkensis,AY854387,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_16016,--
Castanea ozarkensis,AY525350,38,28,5,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_17296,--
Castanea ozarkensis,AY525349,38,28,5,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_17367,--
Castanea pumila,AY586305,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10279,--
Castanea pumila,AY586304,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11551,--
Castanea pumila,AY854386,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_13441,--
Castanea pumila,AY854385,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_15621,--
Castanea pumila,AY525348,38,28,5,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_16925,--
Castanea pumila,AY525347,38,28,5,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_17706,--
Castanea sativa,AY548966,71,31,20,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_9015,--
Castanea sativa,AY586308,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_13325,--
Castanea sativa,AY586309,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14683,--
Castanea sativa,AY525351,38,28,5,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_16807,--
Castanea sativa,AY525352,38,28,5,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_17591,--
Castanea seguinii,AY586313,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_12756,--
Castanea seguinii,AY586312,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_15190,--
Castanea seguinii,AY525357,38,28,5,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_16453,--
Castanea seguinii,AY525358,38,28,5,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_17986,--
Castanea seguinii,AY525360,38,28,5,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_18415,--
Castanea seguinii,AY525359,38,28,5,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_18782,--
Castilla elastica,AF501603,59,39,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11695,--
Catagonium nitens,AF472449,51,31,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_10805,--
Catagonium nitens,AF472450,48,28,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11422,--
Catharomnion ciliatum,AY306713,52,32,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_9257,--
Cathormion umbellatum,AF524968,50,32,9,No,0,tRNA,0,()(),()(()),--,No,CRW,--,CRW_tRNA_N_19327,--
Caudalejeunea recurvistipula,AY251172,55,35,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_9111,--
Caulanthus inflatus,AY958534,26,18,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_8836,--
Caulobacter crescentus,AE006017,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_1413,--
Caulobacter crescentus,AE005930,76,32,22,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_tRNA_N_1661,--
Caulobacter crescentus,AE006011,76,32,22,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_tRNA_N_2110,--
Caulobacter crescentus,AE006020,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_2508,--
Caulobacter crescentus,AE005907,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_4887,--
Caulobacter crescentus,AE005869,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6533,--
Caulobacter crescentus,AE005869,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_6592,--
Caulobacter crescentus,AE005813,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_8610,--
Caulobacter crescentus,AE005813,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_8616,--
Caulobacter crescentus,AE005904,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_9714,--
Caulobacter crescentus,AE005800,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_18045,--
Caulobacter crescentus,AE005783,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_18167,--
Caulobacter crescentus,AE005783,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_18295,--
Caulobacter crescentus,AE005894,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_18634,--
Caulobacter crescentus,AE005903,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_19435,--
Caulobacter crescentus,AE005930,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21043,--
Caulobacter crescentus,X63363,79,35,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21213,--
Caulobacter crescentus,AE006011,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_23016,--
Caulobacter crescentus,AE005833,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_26814,--
Caulobacter crescentus,AE005900,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_27387,--
Caulobacter crescentus,AE005806,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29013,--
Caulobacter crescentus,AE005807,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_29420,--
Caulobacter crescentus,AE005814,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_30966,--
Caulobacter crescentus,AE005812,77,33,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_31151,--
Caulobacter crescentus,AE005770,74,30,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_32046,--
Caulobacter crescentus,AE005984,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_33072,--
Caulobacter vibrioides,L00194,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_688,--
Caulobacter vibrioides,L00194,75,31,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_3110,--
Caulobacter vibrioides,X63362,79,35,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_21989,--
Cecropia palmata,AF501615,56,36,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14596,--
Cenchrus setiger,M81923,73,29,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_27925,--
Centaurea aspera,DQ846282,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19025,--
Centaurea aspera,DQ846283,36,28,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19351,--
Centaurea corymbosa,DQ846198,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_18946,--
Centaurea corymbosa,DQ846181,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19000,--
Centaurea corymbosa,DQ846203,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19201,--
Centaurea corymbosa,DQ846201,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19216,--
Centaurea corymbosa,DQ846182,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19357,--
Centaurea corymbosa,DQ846199,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19403,--
Centaurea corymbosa,DQ846180,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19483,--
Centaurea corymbosa,DQ846200,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19563,--
Centaurea corymbosa,DQ846202,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19714,--
Centaurea corymbosa,DQ846233,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19748,--
Centaurea corymbosa,DQ846231,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19986,--
Centaurea corymbosa,DQ846235,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20037,--
Centaurea corymbosa,DQ846195,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20078,--
Centaurea corymbosa,DQ846197,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20109,--
Centaurea corymbosa,DQ846232,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20365,--
Centaurea corymbosa,DQ846196,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20489,--
Centaurea corymbosa,DQ846236,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20535,--
Centaurea corymbosa,DQ846234,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20554,--
Centaurea exarata,DQ846246,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19199,--
Centaurea exarata,DQ846218,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19282,--
Centaurea exarata,DQ846247,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19715,--
Centaurea exarata,DQ846217,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19851,--
Centaurea exarata,DQ846228,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19921,--
Centaurea exarata,DQ846229,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20216,--
Centaurea exarata,DQ846230,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20277,--
Centaurea exarata,DQ846248,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20285,--
Centaurea exarata,DQ846216,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20405,--
Centaurea filiformis,DQ846187,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19184,--
Centaurea filiformis,DQ846186,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19718,--
Centaurea filiformis,DQ846252,36,28,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19850,--
Centaurea filiformis,DQ846188,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19978,--
Centaurea filiformis,DQ846254,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20070,--
Centaurea filiformis,DQ846256,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20134,--
Centaurea filiformis,DQ846253,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20407,--
Centaurea filiformis,DQ846257,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20443,--
Centaurea filiformis,DQ846255,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20641,--
Centaurea maculosa,DQ846168,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20085,--
Centaurea maculosa,DQ846170,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20566,--
Centaurea maculosa,DQ846169,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20620,--
Centaurea maculosa,DQ846259,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_18915,--
Centaurea maculosa,DQ846264,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_18948,--
Centaurea maculosa,DQ846240,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_18989,--
Centaurea maculosa,DQ846205,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_18990,--
Centaurea maculosa,DQ846238,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_18995,--
Centaurea maculosa,DQ846280,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19011,--
Centaurea maculosa,DQ846183,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19032,--
Centaurea maculosa,DQ846242,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19062,--
Centaurea maculosa,DQ846266,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19084,--
Centaurea maculosa,DQ846223,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19085,--
Centaurea maculosa,DQ846262,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19113,--
Centaurea maculosa,DQ846227,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19114,--
Centaurea maculosa,DQ846244,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19215,--
Centaurea maculosa,DQ846279,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19261,--
Centaurea maculosa,DQ846185,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19263,--
Centaurea maculosa,DQ846260,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19303,--
Centaurea maculosa,DQ846225,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19304,--
Centaurea maculosa,DQ846206,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19316,--
Centaurea maculosa,DQ846243,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19317,--
Centaurea maculosa,DQ846222,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19387,--
Centaurea maculosa,DQ846265,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19407,--
Centaurea maculosa,DQ846258,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19465,--
Centaurea maculosa,DQ846239,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19478,--
Centaurea maculosa,DQ846281,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19494,--
Centaurea maculosa,DQ846204,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19507,--
Centaurea maculosa,DQ846241,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19508,--
Centaurea maculosa,DQ846278,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19531,--
Centaurea maculosa,DQ846184,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19536,--
Centaurea maculosa,DQ846245,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19565,--
Centaurea maculosa,DQ846224,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19589,--
Centaurea maculosa,DQ846261,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19590,--
Centaurea maculosa,DQ846226,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19663,--
Centaurea maculosa,DQ846263,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19665,--
Centaurea maculosa,DQ846276,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19746,--
Centaurea maculosa,DQ846193,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19821,--
Centaurea maculosa,DQ846250,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19872,--
Centaurea maculosa,DQ846249,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19954,--
Centaurea maculosa,DQ846274,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19984,--
Centaurea maculosa,DQ846211,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20071,--
Centaurea maculosa,DQ846237,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20165,--
Centaurea maculosa,DQ846251,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20243,--
Centaurea maculosa,DQ846275,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20278,--
Centaurea maculosa,DQ846277,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20366,--
Centaurea maculosa,DQ846192,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20412,--
Centaurea maculosa,DQ846212,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20441,--
Centaurea maculosa,DQ846273,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20536,--
Centaurea maculosa,DQ846194,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20614,--
Centaurea maculosa,DQ846210,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20639,--
Centaurea maculosa,DQ846215,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19873,--
Centaurea maculosa,DQ846213,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20135,--
Centaurea maculosa,DQ846214,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20242,--
Centaurea paniculata,DQ846191,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19926,--
Centaurea paniculata,DQ846190,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20217,--
Centaurea paniculata,DQ846189,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20273,--
Centaurea solstitialis,AY270156,76,32,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_tRNA_N_22567,--
Centaurea subtilis,DQ846221,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_18950,--
Centaurea subtilis,DQ846220,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19405,--
Centaurea subtilis,DQ846219,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19594,--
Centaurea vallesiaca,DQ846207,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19063,--
Centaurea vallesiaca,DQ846178,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19251,--
Centaurea vallesiaca,DQ846267,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19389,--
Centaurea vallesiaca,DQ846179,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19524,--
Centaurea vallesiaca,DQ846177,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19755,--
Centaurea vallesiaca,DQ846175,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_19976,--
Centaurea vallesiaca,DQ846208,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20006,--
Centaurea vallesiaca,DQ846270,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20036,--
Centaurea vallesiaca,DQ846171,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20046,--
Centaurea vallesiaca,DQ846269,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20077,--
Centaurea vallesiaca,DQ846173,37,29,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20154,--
Centaurea vallesiaca,DQ846272,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20163,--
Centaurea vallesiaca,DQ846174,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20272,--
Centaurea vallesiaca,DQ846176,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20374,--
Centaurea vallesiaca,DQ846172,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20527,--
Centaurea vallesiaca,DQ846271,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20555,--
Centaurea vallesiaca,DQ846209,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20607,--
Centaurea vallesiaca,DQ846268,38,30,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_20612,--
Cephalosphaera usambarensis,AY220367,28,20,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_9170,--
Cephalotaxus harringtonia,AB029871,40,28,6,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_14017,--
Cephalozia bicuspidata,AY463552,49,29,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_8682,--
Ceraria fruticulosa,AF094846,49,29,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11104,--
Ceraria pygmaea,AF094847,51,31,10,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_tRNA_N_11539,--
Ceratocaryum argenteum,AF175193,30,22,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_10222,--
Ceratocaryum decipiens,AF175196,30,22,4,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_tRNA_N_16092,--
Ceratolejeunea cornuta,DQ238570,11,11,0,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_tRNA_N_16138,--
