Molecola1,Molecola2, EditDistance
HOTAIR,CRW2_GIII_E_22_nH.db,31.189710610932476
HOTAIR,CRW2_GIII_E_23_nH.db,30.645161290322577
HOTAIR,CRW2_GIII_E_24_nH.db,25.19954389965793
HOTAIR,CRW2_GIII_E_25_nH.db,31.239092495637
HOTAIR,CRW2_GIII_E_26_nH.db,12.391636919938808
HOTAIR,CRW2_GIII_E_27_nH.db,14.56483126110124
HOTAIR,CRW2_GIII_E_28_nH.db,28.760529482551146
HOTAIR,CRW2_GIII_E_29_nH.db,11.111111111111116
HOTAIR,CRW2_GIII_E_30_nH.db,23.643410852713174
HOTAIR,CRW2_GIII_E_31_nH.db,28.325123152709363
HOTAIR,CRW2_GIII_E_32_nH.db,11.303191489361698
HOTAIR,CRW2_GIII_E_33_nH.db,27.33990147783252
HOTAIR,CRW2_GIII_E_35_nH.db,34.87858719646799
HOTAIR,CRW2_GIII_E_4_nH.db,28.959276018099544
HOTAIR,CRW2_GIII_E_5_nH.db,30.645161290322577
HOTAIR,CRW2_GIII_E_6_nH.db,29.919678714859433
HOTAIR,CRW2_GIII_E_7_nH.db,27.450980392156865
HOTAIR,CRW2_GIII_E_8_nH.db,29.275808936825886
HOTAIR,CRW2_GIII_E_9_nH.db,9.71107544141252
HOTAIR,SRPdb_SRP_131_nH.db,28.15013404825737
HOTAIR,SRPdb_SRP_233_nH.db,29.75871313672922
HOTAIR,SRPdb_SRP_244_nH.db,28.15013404825737
HOTAIR,SRPdb_SRP_41_nH.db,27.345844504021443
HOTAIR,SRPdb_SRP_517_nH.db,27.345844504021443
HOTAIR,SRPdb_SRP_674_nH.db,29.75871313672922
HOTAIR,SRPdb_SRP_701_nH.db,28.15013404825737
HOTAIR,SRPdb_SRP_714_nH.db,29.75871313672922
HOTAIR,SRPdb_SRP_78_nH.db,26.315789473684216
HOTAIR,SRPdb_SRP_821_nH.db,28.418230563002677
HOTAIR,SRPdb_SRP_873_nH.db,26.27345844504021
HOTAIR,SRPdb_SRP_95_nH.db,24.93297587131368
HOTAIR,tmRNAdb_tmRNA_194_nH.db,2.9055690072639195
HOTAIR,tmRNAdb_tmRNA_254_nH.db,1.4537107880642663
HOTAIR,tmRNAdb_tmRNA_25_nH.db,0.992366412213741
HOTAIR,tmRNAdb_tmRNA_594_nH.db,1.911314984709478
HOTAIR,tmRNAdb_tmRNA_691_nH.db,1.1476664116296886
