Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database, Description, Benchmark ID, Reference
Thermus thermophilus, 4v9a,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/4v9a,PDB_tRNA_B_169, --
Thermus thermophilus, 4v9b,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/4v9b,PDB_tRNA_B_170, --
Escherichia coli, 4v9h,74,34,40, Yes,1, tRNA,1, (([)()(])), ((([))()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4v9h,PDB_tRNA_B_172, --
Escherichia coli, 4v9i,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/4v9i,PDB_tRNA_B_173, --
Escherichia coli, 4v9i,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/4v9i,PDB_tRNA_B_174, --
Escherichia coli, 4v9i,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/4v9i,PDB_tRNA_B_175, --
Escherichia coli, 4v9j,77,37,40, Yes,1, tRNA,1, (([)()(])), (([)()((]))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4v9j,PDB_tRNA_B_176, --
Thermus thermophilus, 4v9n,77,35,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4v9n,PDB_tRNA_B_179, --
Escherichia coli, 4v9q,77,35,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4v9q,PDB_tRNA_B_180, --
Escherichia coli, 4v9r,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4v9r,PDB_tRNA_B_177, --
Escherichia coli, 4v9s,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4v9s,PDB_tRNA_B_178, --
Escherichia coli, 4w29,77,43,34, No,0, tRNA,0, (()()()), (()()(())), --, Yes, PDB, https://www.rcsb.org/structure/4w29,PDB_tRNA_B_186, --
Escherichia coli, 4w29,77,43,34, No,0, tRNA,0, (()()()), (()()(())), --, Yes, PDB, https://www.rcsb.org/structure/4w29,PDB_tRNA_B_187, --
Escherichia coli, 4w2e,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4w2e,PDB_tRNA_B_183, --
Escherichia coli, 4w2f,74,32,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4w2f,PDB_tRNA_B_184, --
Escherichia coli, 4w2f,74,32,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4w2f,PDB_tRNA_B_185, --
Escherichia coli, 4w2g,74,32,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4w2g,PDB_tRNA_B_181, --
Escherichia coli, 4w2g,74,32,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4w2g,PDB_tRNA_B_182, --
Escherichia coli, 4w2h,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4w2h,PDB_tRNA_B_188, --
Escherichia coli, 4w2i,74,32,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4w2i,PDB_tRNA_B_189, --
Escherichia coli, 4w2i,74,32,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4w2i,PDB_tRNA_B_190, --
Escherichia coli, 4w4g,77,35,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4w4g,PDB_tRNA_B_191, --
Pseudomonas aeruginosa, 4wj3,76,34,42, Yes,1, tRNA,1, (([)()(])), ((([)()(]))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wj3, PDB_tRNA_B_193, --
Pseudomonas aeruginosa, 4wj4,76,32,44, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wj4, PDB_tRNA_B_192, --
Escherichia coli, 4wpo,74,34,40, Yes,1, tRNA,1, (([)()(])), ((([))()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wpo,PDB_tRNA_B_195, --
Escherichia coli, 4wpo,74,34,40, Yes,1, tRNA,1, (([)()(])), ((([))()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wpo,PDB_tRNA_B_196, --
Escherichia coli, 4wpo,74,34,40, Yes,1, tRNA,1, (([)()(])), ((([))()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wpo,PDB_tRNA_B_197, --
Escherichia coli, 4wq1,85,41,44, Yes,1, tRNA,1, (([)()()(])), ((([)()()(]))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wq1,PDB_tRNA_B_198, --
Escherichia coli, 4wq1,85,41,44, Yes,1, tRNA,1, (([)()()(])), ((([)()()(]))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wq1,PDB_tRNA_B_199, --
Escherichia coli, 4wqf,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wqf,PDB_tRNA_B_200, --
Escherichia coli, 4wqr,76,52,24, No,0, tRNA,0, (()()()), ((()()(()))), --, Yes, PDB, https://www.rcsb.org/structure/4wqr,PDB_tRNA_B_201, --
Escherichia coli, 4wqr,76,52,24, No,0, tRNA,0, (()()()), ((()()(()))), --, Yes, PDB, https://www.rcsb.org/structure/4wqr,PDB_tRNA_B_202, --
Escherichia coli, 4wqr,76,52,24, No,0, tRNA,0, (()()()), ((()()(()))), --, Yes, PDB, https://www.rcsb.org/structure/4wqr,PDB_tRNA_B_203, --
Escherichia coli, 4wqu,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wqu,PDB_tRNA_B_204, --
Escherichia coli, 4wqy,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wqy,PDB_tRNA_B_205, --
Escherichia coli, 4wr6,85,59,26, Yes,1, tRNA,1, (([)()(])), (((([)()((]))))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wr6,PDB_tRNA_B_206, --
Escherichia coli, 4wr6,85,59,26, Yes,1, tRNA,1, (([)()(])), (((([)()((]))))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wr6,PDB_tRNA_B_207, --
Escherichia coli, 4wr6,85,59,26, Yes,1, tRNA,1, (([)()(])), (((([)()((]))))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wr6,PDB_tRNA_B_208, --
Escherichia coli, 4wr6,85,59,26, Yes,1, tRNA,1, (([)()(])), (((([)()((]))))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wr6,PDB_tRNA_B_209, --
Escherichia coli, 4wra,85,49,36, Yes,1, tRNA,1, (([)()(])), ((([))()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wra,PDB_tRNA_B_210, --
Escherichia coli, 4wra,85,49,36, Yes,1, tRNA,1, (([)()(])), ((([))()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wra,PDB_tRNA_B_211, --
Escherichia coli, 4wra,85,49,36, Yes,1, tRNA,1, (([)()(])), ((([))()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wra,PDB_tRNA_B_212, --
Escherichia coli, 4wra,85,49,36, Yes,1, tRNA,1, (([)()(])), ((([))()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wra,PDB_tRNA_B_213, --
Escherichia coli, 4wro,76,44,32, No,0, tRNA,0, (()()()), ((()()())), --, Yes, PDB, https://www.rcsb.org/structure/4wro,PDB_tRNA_B_214, --
Escherichia coli, 4wro,76,44,32, No,0, tRNA,0, (()()()), ((()()())), --, Yes, PDB, https://www.rcsb.org/structure/4wro,PDB_tRNA_B_215, --
Escherichia coli, 4wro,76,44,32, No,0, tRNA,0, (()()()), ((()()())), --, Yes, PDB, https://www.rcsb.org/structure/4wro,PDB_tRNA_B_216, --
Escherichia coli, 4wsd,76,44,32, No,0, tRNA,0, (()()()), ((()()())), --, Yes, PDB, https://www.rcsb.org/structure/4wsd,PDB_tRNA_B_217, --
Escherichia coli, 4wsd,76,44,32, No,0, tRNA,0, (()()()), ((()()())), --, Yes, PDB, https://www.rcsb.org/structure/4wsd,PDB_tRNA_B_218, --
Escherichia coli, 4wsd,76,44,32, No,0, tRNA,0, (()()()), ((()()())), --, Yes, PDB, https://www.rcsb.org/structure/4wsd,PDB_tRNA_B_219, --
Escherichia coli, 4wsd,76,44,32, No,0, tRNA,0, (()()()), ((()()())), --, Yes, PDB, https://www.rcsb.org/structure/4wsd,PDB_tRNA_B_220, --
Escherichia coli, 4wsd,76,44,32, No,0, tRNA,0, (()()()), ((()()())), --, Yes, PDB, https://www.rcsb.org/structure/4wsd,PDB_tRNA_B_221, --
Escherichia coli, 4wsm,87,45,42, Yes,1, tRNA,1, (([)()()(])), ((([)()(())(]))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wsm,PDB_tRNA_B_222, --
Escherichia coli, 4wsm,87,45,42, Yes,1, tRNA,1, (([)()()(])), ((([)()(())(]))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wsm,PDB_tRNA_B_223, --
Escherichia coli, 4wsm,87,45,42, Yes,1, tRNA,1, (([)()()(])), ((([)()(())(]))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wsm,PDB_tRNA_B_224, --
Escherichia coli, 4wt1,76,48,28, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/4wt1,PDB_tRNA_B_225, --
Escherichia coli, 4wt1,76,48,28, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/4wt1,PDB_tRNA_B_226, --
Escherichia coli, 4wt1,76,48,28, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/4wt1,PDB_tRNA_B_227, --
Thermus thermophilus, 4wt8,77,37,40, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wt8,PDB_tRNA_B_228, --
Thermus thermophilus, 4wt8,77,37,40, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wt8,PDB_tRNA_B_229, --
Escherichia coli, 4wu1,85,39,46, Yes,1, tRNA,2, (([[)()()](])), (([[)()()](])), (([[)](])), Yes, PDB, https://www.rcsb.org/structure/4wu1,PDB_tRNA_B_230, --
Escherichia coli, 4wzd,85,37,48, Yes,1, tRNA,2, (([[)()()](])), (([[)()()](])), (([[)](])), Yes, PDB, https://www.rcsb.org/structure/4wzd,PDB_tRNA_B_231, --
Escherichia coli, 4wzo,77,35,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wzo,PDB_tRNA_B_232, --
Escherichia coli, 4wzo,77,35,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wzo,PDB_tRNA_B_233, --
Escherichia coli, 4wzo,77,35,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wzo,PDB_tRNA_B_234, --
Escherichia coli, 4wzo,77,35,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4wzo,PDB_tRNA_B_235, --
Escherichia coli, 4y4p,74,32,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4y4p,PDB_tRNA_B_893, --
Escherichia coli, 4y4p,74,32,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4y4p,PDB_tRNA_B_894, --
Escherichia coli, 4yco,74,30,44, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4yco,PDB_tRNA_B_896, --
Escherichia coli, 4ycp,60,24,36, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4ycp,PDB_tRNA_B_895, --
Escherichia coli, 4ypb,77,35,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4ypb,PDB_tRNA_B_897, --
Thermotoga maritima, 4yvi,71,27,44, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4yvi,PDB_tRNA_B_898, --
Thermotoga maritima, 4yvj,71,27,44, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4yvj,PDB_tRNA_B_900, --
Thermotoga maritima, 4yvk,71,27,44, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4yvk,PDB_tRNA_B_899, --
Saccharomyces cerevisiae, 4yye,72,30,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4yye,PDB_tRNA_E_901, --
Escherichia coli, 4yzv,77,35,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4yzv,PDB_tRNA_B_902, --
Escherichia coli, 4z3s,74,32,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4z3s,PDB_tRNA_B_903, --
Escherichia coli, 4z3s,74,32,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4z3s,PDB_tRNA_B_904, --
Escherichia coli, 4z8c,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4z8c,PDB_tRNA_B_905, --
Escherichia coli, 4zer,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4zer,PDB_tRNA_B_908, --
Escherichia coli, 4zsn,77,35,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/4zsn,PDB_tRNA_B_909, --
Escherichia coli, 5afi,77,39,38, Yes,1, tRNA,1, (([)()(])), (([)()((]))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5afi,PDB_tRNA_B_911, --
Escherichia coli, 5afi,77,39,38, Yes,1, tRNA,1, (([)()(])), (([)()((]))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5afi,PDB_tRNA_B_912, --
Agrobacterium Tumefaciens, 5ah5,81,35,46, Yes,1, tRNA,1, (([)()()(])), (([)()()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5ah5, PDB_tRNA_B_913, --
Yersinia pseudotuberculosis, 5aj0,76,40,36, No,0, tRNA,0, (()()()), ((()()(()))), --, Yes, PDB, https://www.rcsb.org/structure/5aj0, PDB_tRNA_B_914, --
Geobacillus stearothermophilus, 5b63,64,30,34, Yes,1, tRNA,1, (([)()(])), ((([)()(]))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5b63, PDB_tRNA_B_918, --
Homo sapiens, 5ccb,77,31,46, No,0, tRNA,0, (()()()), ((()(())())), --, Yes, PDB, https://www.rcsb.org/structure/5ccb,PDB_tRNA_E_919, --
Homo sapiens, 5ccx,77,33,44, No,0, tRNA,0, (()()()), (()(())()), --, Yes, PDB, https://www.rcsb.org/structure/5ccx,PDB_tRNA_E_920, --
Homo sapiens, 5cd1,76,34,42, No,0, tRNA,0, (()()()), (((())(())())), --, Yes, PDB, https://www.rcsb.org/structure/5cd1,PDB_tRNA_E_921, --
Escherichia coli, 5czp,77,39,38, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5czp,PDB_tRNA_B_922, --
Escherichia coli, 5d8b,77,35,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5d8b,PDB_tRNA_B_923, --
Escherichia coli, 5dfe,77,37,40, Yes,1, tRNA,1, (([)()(])), (([)()((]))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5dfe,PDB_tRNA_B_924, --
Escherichia coli, 5doy,73,31,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5doy,PDB_tRNA_B_925, --
Escherichia coli, 5doy,73,31,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5doy,PDB_tRNA_B_926, --
Homo sapiens, 5e6m,74,30,44, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5e6m,PDB_tRNA_E_927, --
Escherichia coli, 5e7k,76,48,28, No,0, tRNA,0, (()()()), ((()()(()))), --, Yes, PDB, https://www.rcsb.org/structure/5e7k,PDB_tRNA_B_928, --
Escherichia coli, 5e7k,76,48,28, No,0, tRNA,0, (()()()), ((()()(()))), --, Yes, PDB, https://www.rcsb.org/structure/5e7k,PDB_tRNA_B_929, --
Escherichia coli, 5e7k,76,48,28, No,0, tRNA,0, (()()()), ((()()(()))), --, Yes, PDB, https://www.rcsb.org/structure/5e7k,PDB_tRNA_B_930, --
Escherichia coli, 5e7k,76,48,28, No,0, tRNA,0, (()()()), ((()()(()))), --, Yes, PDB, https://www.rcsb.org/structure/5e7k,PDB_tRNA_B_931, --
Escherichia coli, 5e7k,76,48,28, No,0, tRNA,0, (()()()), ((()()(()))), --, Yes, PDB, https://www.rcsb.org/structure/5e7k,PDB_tRNA_B_932, --
Escherichia coli, 5el4,76,52,24, No,0, tRNA,0, (()()()), ((()()(()))), --, Yes, PDB, https://www.rcsb.org/structure/5el4,PDB_tRNA_B_936, --
Escherichia coli, 5el4,76,52,24, No,0, tRNA,0, (()()()), ((()()(()))), --, Yes, PDB, https://www.rcsb.org/structure/5el4,PDB_tRNA_B_937, --
Escherichia coli, 5el4,76,52,24, No,0, tRNA,0, (()()()), ((()()(()))), --, Yes, PDB, https://www.rcsb.org/structure/5el4,PDB_tRNA_B_938, --
Escherichia coli, 5el4,76,52,24, No,0, tRNA,0, (()()()), ((()()(()))), --, Yes, PDB, https://www.rcsb.org/structure/5el4,PDB_tRNA_B_939, --
Escherichia coli, 5el4,76,52,24, No,0, tRNA,0, (()()()), ((()()(()))), --, Yes, PDB, https://www.rcsb.org/structure/5el4,PDB_tRNA_B_940, --
Escherichia coli, 5el5,76,48,28, No,0, tRNA,0, (()()()), (()()(())), --, Yes, PDB, https://www.rcsb.org/structure/5el5,PDB_tRNA_B_945, --
Escherichia coli, 5el5,76,48,28, No,0, tRNA,0, (()()()), (()()(())), --, Yes, PDB, https://www.rcsb.org/structure/5el5,PDB_tRNA_B_946, --
Escherichia coli, 5el5,76,48,28, No,0, tRNA,0, (()()()), (()()(())), --, Yes, PDB, https://www.rcsb.org/structure/5el5,PDB_tRNA_B_947, --
Escherichia coli, 5el5,76,48,28, No,0, tRNA,0, (()()()), (()()(())), --, Yes, PDB, https://www.rcsb.org/structure/5el5,PDB_tRNA_B_948, --
Escherichia coli, 5el5,76,48,28, No,0, tRNA,0, (()()()), (()()(())), --, Yes, PDB, https://www.rcsb.org/structure/5el5,PDB_tRNA_B_949, --
Escherichia coli, 5el6,76,48,28, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/5el6,PDB_tRNA_B_950, --
Escherichia coli, 5el6,76,48,28, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/5el6,PDB_tRNA_B_951, --
Escherichia coli, 5el6,76,48,28, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/5el6,PDB_tRNA_B_952, --
Escherichia coli, 5el7,76,56,20, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/5el7,PDB_tRNA_B_941, --
Escherichia coli, 5el7,76,56,20, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/5el7,PDB_tRNA_B_942, --
Escherichia coli, 5el7,76,56,20, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/5el7,PDB_tRNA_B_943, --
Escherichia coli, 5el7,76,56,20, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/5el7,PDB_tRNA_B_944, --
Escherichia coli, 5f8k,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5f8k,PDB_tRNA_B_953, --
Saccharomyces cerevisiae, 5gak,77,39,38, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/5gak,PDB_tRNA_E_1519, --
Escherichia coli, 5h5u,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5h5u,PDB_tRNA_B_1520, --
Escherichia coli, 5hau,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5hau,PDB_tRNA_B_1521, --
Thermotoga maritima, 5hc9,76,36,40, Yes,1, tRNA,1, (([)()(])), (([)(())(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5hc9,PDB_tRNA_B_1522, --
Escherichia coli, 5hcp,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5hcp,PDB_tRNA_B_1525, --
Escherichia coli, 5hcq,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5hcq,PDB_tRNA_B_1524, --
Escherichia coli, 5hcr,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5hcr,PDB_tRNA_B_1523, --
Escherichia coli, 5hd1,76,34,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5hd1,PDB_tRNA_B_1526, --
Escherichia coli, 5hr6,68,28,40, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5hr6,PDB_tRNA_B_1527, --
Escherichia coli, 5hr7,70,32,38, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5hr7,PDB_tRNA_B_1528, --
Escherichia coli, 5ib7,72,38,34, No,0, tRNA,0, (()()()), ((()(())(()))), --, Yes, PDB, https://www.rcsb.org/structure/5ib7,PDB_tRNA_B_1533, --
Escherichia coli, 5ib7,72,38,34, No,0, tRNA,0, (()()()), ((()(())(()))), --, Yes, PDB, https://www.rcsb.org/structure/5ib7,PDB_tRNA_B_1534, --
Escherichia coli, 5ib7,72,38,34, No,0, tRNA,0, (()()()), ((()(())(()))), --, Yes, PDB, https://www.rcsb.org/structure/5ib7,PDB_tRNA_B_1535, --
Escherichia coli, 5ib8,72,36,36, No,0, tRNA,0, (()()()), ((()(())(()))), --, Yes, PDB, https://www.rcsb.org/structure/5ib8,PDB_tRNA_B_1529, --
Escherichia coli, 5ib8,72,36,36, No,0, tRNA,0, (()()()), ((()(())(()))), --, Yes, PDB, https://www.rcsb.org/structure/5ib8,PDB_tRNA_B_1530, --
Escherichia coli, 5ib8,72,36,36, No,0, tRNA,0, (()()()), ((()(())(()))), --, Yes, PDB, https://www.rcsb.org/structure/5ib8,PDB_tRNA_B_1531, --
Escherichia coli, 5ib8,72,36,36, No,0, tRNA,0, (()()()), ((()(())(()))), --, Yes, PDB, https://www.rcsb.org/structure/5ib8,PDB_tRNA_B_1532, --
Escherichia coli, 5ibb,71,37,34, No,0, tRNA,0, (()()()), ((()(())(()))), --, Yes, PDB, https://www.rcsb.org/structure/5ibb,PDB_tRNA_B_1536, --
Escherichia coli, 5ibb,71,37,34, No,0, tRNA,0, (()()()), ((()(())(()))), --, Yes, PDB, https://www.rcsb.org/structure/5ibb,PDB_tRNA_B_1537, --
Escherichia coli, 5ibb,71,37,34, No,0, tRNA,0, (()()()), ((()(())(()))), --, Yes, PDB, https://www.rcsb.org/structure/5ibb,PDB_tRNA_B_1538, --
Escherichia coli, 5ibb,71,37,34, No,0, tRNA,0, (()()()), ((()(())(()))), --, Yes, PDB, https://www.rcsb.org/structure/5ibb,PDB_tRNA_B_1539, --
Salmonella enterica, 5imq,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/5imq, PDB_tRNA_B_1540, --
Salmonella enterica, 5imq,77,37,40, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/5imq, PDB_tRNA_B_1541, --
Salmonella enterica, 5imr,77,39,38, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/5imr, PDB_tRNA_B_1542, --
Salmonella enterica, 5imr,77,39,38, No,0, tRNA,0, (()()()), (()()()), --, Yes, PDB, https://www.rcsb.org/structure/5imr, PDB_tRNA_B_1543, --
Escherichia coli, 5iqr,76,44,32, No,0, tRNA,0, (()()()), (()()(())), --, Yes, PDB, https://www.rcsb.org/structure/5iqr,PDB_tRNA_B_1544, --
Escherichia coli, 5iqr,76,44,32, No,0, tRNA,0, (()()()), (()()(())), --, Yes, PDB, https://www.rcsb.org/structure/5iqr,PDB_tRNA_B_1545, --
Escherichia coli, 5iqr,76,44,32, No,0, tRNA,0, (()()()), (()()(())), --, Yes, PDB, https://www.rcsb.org/structure/5iqr,PDB_tRNA_B_1546, --
Escherichia coli, 5j30,77,35,42, Yes,1, tRNA,1, (([)()(])), (([)()(])), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5j30,PDB_tRNA_B_1547, --
Escherichia coli, 5j3c,77,37,40, Yes,1, tRNA,1, (([)()(])), (([)()((]))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5j3c,PDB_tRNA_B_1548, --
Escherichia coli, 5j4b,74,34,40, Yes,1, tRNA,1, (([)()(])), ((([)()(]))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5j4b,PDB_tRNA_B_1552, --
Escherichia coli, 5j4b,74,34,40, Yes,1, tRNA,1, (([)()(])), ((([)()(]))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5j4b,PDB_tRNA_B_1553, --
Escherichia coli, 5j4c,74,34,40, Yes,1, tRNA,1, (([)()(])), ((([)()(]))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5j4c,PDB_tRNA_B_1549, --
Escherichia coli, 5j4c,74,34,40, Yes,1, tRNA,1, (([)()(])), ((([)()(]))), (([)(])), Yes, PDB, https://www.rcsb.org/structure/5j4c,PDB_tRNA_B_1550, --
